0,0,0,100,0,0,0,100,100,0,100,0,0,100,0,0,0,0,0,0,0,0,100,100,100,0,100,0,0,0,0,0,0,0,0,0,100,100,100,100,0,0,100,0,0,0,100,0,0,0,16111,2118.00551481391,4029,4029,0,4029,769.261479459216,1416.46314331139,4029,1450.67709023336,4029,0,16111,4029,0,4029,1910.99448518609,0,1474.41325434526,7453.22156690619,2554.58674565474,1843.27537722939,8657.77843309381,2578.32290976664,4029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388.6718,332.048666666667,386.924,67.1088,0,184.549,0,276.8236,386.924,232.084333333333,72.7012,0,301.9892,170.5682,0,0,39.1468,0,213.9092,226.4922,321.563,125.829,322.961,108.760533333333,226.4918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,26,13,36,-1,37,3,3,24,7,10,-1,38,22,-1,42,26,-1,46,8,46,3,8,7,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1319010,1292.39264416609,0.562645115583526,1.38531837395556,1320610.85593694,1511.06433213871,0.571102810705974,2.95416072
0,100,0,0,100,0,100,100,0,100,0,0,0,0,0,0,0,0,100,62.1687046117559,100,0,100,0,0,0,0,0,0,0,0,0,100,100,0,100,100,0,62.1687046117559,0,0,0,100,0,0,0,100,0,0,0,4029,1388.45791046188,16111,4029,0,1296.63856003068,0,0,4029,1441.89053785523,4029,4029,2732.36143996932,16111,0,10016.6713751867,2640.54208953812,4029,4029,0,4029,0,4029,2587.10946214477,10016.6713751867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,651.5146,318.0676,349.1754,47.5354,0,225.0938,0,332.048666666667,349.1754,264.240866666667,33.5544,123.731266666667,306.183666666667,170.5682,0,0,173.3644,29.6216666666667,212.510933333333,0,343.9326,226.4922,301.9894,115.2732,209.7148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,22,9,32,-1,33,3,3,20,7,6,36,33,18,-1,38,22,1,42,-1,46,3,4,7,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1320612.60615467,1258.20064981631,0.571102810705974,1.44321506128889,1392125.42796847,2441.56926274053,0.854807216808266,6.11674231333333
100,100,100,100,0,100,0,0,0,0,0,0,0,0,100,100,100,0,100,100,0,0,100,0,100,0,0,0,100,100,0,100,100,0,100,0,0,0,62.1687046117559,0,0,0,100,0,0,0,100,0,0,0,4029,4029,4029,16111,4029,7379.3746821749,1516.06260451263,1319.08834679163,4029,713.42325653029,4029,4029,8731.6253178251,4029,4029,4029,16111,4029,10016.6713751867,0,4029,2512.93739548737,4029,1996.48839667808,8400.44070983768,7710.55929016232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369.0984,168.470666666667,320.8638,72.7012,123.731266666667,191.5394,67.1088,318.0676,320.8638,260.046333333333,39.1468,120.935333333333,281.018,128.6252,267.736,0,156.5872,29.5344666666667,190.141466666667,0,478.1502,142.6062,328.5532,97.689,255.852,320.164733333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,15,5,28,24,29,46,3,16,3,2,32,29,14,22,34,18,1,38,-1,42,46,0,3,19,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1392126.30307733,1366.08137843022,0.854807216808266,1.72409672706667,1353264.13071814,1620.22736431975,0.725306838103126,2.13663408
0,100,0,100,100,0,0,0,0,0,0,0,100,0,0,0,0,0,84.0171311526287,100,100,0,0,100,100,100,0,100,100,100,100,0,0,0,0,0,0,0,50.9900068276333,0,100,0,100,0,0,0,100,0,0,0,4029,0,2105.53782497081,4029,4029,1066.0904209486,985.98428537547,225.460522184767,4029,845.54027802126,1477.54470126102,16111,4029,8528.1366205427,5008.33587587667,4029,4029,1923.46217502919,4029,0,8215.99907227667,1976.92529367593,1480.45449853296,4029,8768.35311286745,7342.64688713255,4029,16111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268.4352,313.174133333333,301.9892,33.5544,120.935333333333,433.410866666667,22.3696,304.0866,301.9892,222.2978,173.3644,120.236266666667,255.852,473.9556,279.6198,0,58.7202,31.3258,39.1466666666667,0,461.373,117.4404,282.416066666667,125.0422,213.9092,300.591333333333,75.8464666666667,39.1466666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,15,1,24,20,42,42,46,12,46,46,28,25,18,18,30,4,1,23,-1,38,42,46,3,19,19,40,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1353266.25698252,1545.70354820212,0.725306838103126,2.77571180786667,1381047.76619509,1020.86216671985,0.611778177292471,1.40636668933333
100,100,0,0,0,0,100,0,100,0,0,100,0,0,99.9751799453959,100,100,0,0,100,100,100,0,100,0,100,100,100,0,0,0,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,4029,4029,4029,4029,4029,3510.02795484911,2875.11374556937,4029,16111,961.752485080916,1426.07747648838,4029,4029,2181.56540918697,1847.43459081303,4029,4029,1729.9172002981,16111,4029,5296.09480553356,4429.76349404797,1641.1700384307,2299.0827997019,4029,0,0,4029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383.0794,205.5204,333.446533333333,267.736,120.236266666667,398.4584,78.2936,545.259,333.446533333333,184.548866666667,156.5872,125.829,226.4918,384.4776,271.9306,0,50.3316,31.2384,65.7103333333333,306.183666666667,416.6338,83.886,459.974866666667,93.7814,212.510933333333,0,0,65.7103333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,11,1,27,16,38,38,6,8,42,42,20,21,14,14,26,0,46,19,34,38,38,42,46,15,-1,-1,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1381050,1623.22266328733,0.611778177292471,2.99889713,1357954.93079263,1454.37193528198,0.54921904794156,2.36674304833333
0,0,100,0,0,0,0,100,25.4918999441375,0,100,100,0,0,0,100,100,100,0,100,0,100,100,100,0,0,100,0,0,0,100,100,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,16111,4029,1703.98319836496,4029,4029,1261.90503789287,4029,4029,4107.999450555,5783.71983722433,5163.64008138784,4029,4029,2712.26637749326,1316.73362250674,4029,4029,1698.1783400324,4029,2325.01680163504,606.22260681426,2160.87235529287,5163.64008138784,2330.8216599676,4029,0,0,4029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.62,130.0228,178.9568,279.6198,32.1560666666667,349.524733333333,67.1084,738.1968,168.470666666667,183.150933333333,97.867,139.81,209.7148,419.43,277.522733333333,0,47.5354,30.7577333333333,40.5448666666667,281.018,402.6528,92.2746,363.505733333333,104.852933333333,190.141466666667,0,0,40.5448666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,30,23,31,34,22,2,8,38,38,16,17,10,10,26,46,42,15,30,34,34,38,42,11,-1,-1,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1357955.74965845,1532.68536090179,0.54921904794156,2.87825288786667,1373785.85128173,2890.05087024642,0.639117424052617,6.83828358888889
0,0,0,100,0,0,100,100,25.4918999441375,0,0,100,100,100,0,100,0,100,31.084352305878,31.084352305878,0,0,100,0,0,0,100,100,0,0,100,0,0,0,100,100,0,0,82.0805660728695,100,0,0,100,0,0,0,100,0,0,0,4029,4029,1638.87483332165,5008.33587587667,4029,1554.632230396,5008.335165535,4029,4107.999450555,4029,16111,4029,4029,1410.16080431088,2618.83919568912,4029,4029,5008.336182265,4029,2390.12516667835,4029,2474.367769604,0,8215.99907227667,4029,0,0,4029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338.3402,110.449466666667,192.9378,271.9306,35.6514,475.354266666667,72.7009333333333,564.8324,313.174133333333,211.112866666667,125.829,184.5492,255.852,442.498466666667,304.0866,0,55.924,30.9326,26.5635333333333,255.852,0,134.2176,0,98.3402666666667,198.53,0,0,26.5635333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,26,19,27,30,18,46,8,34,39,12,13,6,6,22,42,38,11,26,35,30,-1,38,7,-1,-1,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1373787.80672788,1609.61901224017,0.639117424052617,2.9961293702,1378688.62213202,1119.2726231891,0.724431247188692,4.59648160666667
0,0,100,100,100,0,0,99.9751799453959,100,62.1687046117559,0,0,0,100,100,100,100,0,62.1687046117559,0,0,0,100,100,0,0,100,0,0,0,100,100,0,0,100,100,0,0,100,0,0,0,100,0,0,0,0,0,0,0,2764.08093608954,4029,1461.91363983003,1264.91906391046,4029,1575.40045221769,4029,4029,4029,1390.92518159219,4029,16111,10016.6713751867,4029,4029,10016.6713751867,6965.16862143251,2045.55762731191,2318.32766904704,2567.08636016997,4029,2453.59954778231,2638.07481840781,1983.44237268809,1710.67233095295,9145.83137856749,0,4029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408.2452,119.5372,134.2176,277.522733333333,48.234,552.2496,75.4972,1015.0212,205.5204,232.084266666667,139.81,131.4214,213.9092,123.731266666667,292.2026,0,58.7202,29.2284,40.5446666666667,226.4918,0,120.2366,306.183666666667,87.92,194.3358,473.9556,0,40.5446666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,22,15,23,26,14,42,4,30,35,8,9,16,2,18,38,34,7,22,31,26,30,34,7,38,-1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1378692.60615467,1885.41631986171,0.724431247188692,3.77295394397778,1396715.42796847,1285.30139193791,0.705497801824594,0.8632253
100,0,100,100,100,100,0,0,0,100,100,100,100,100,100,0,0,0,100,62.1687046117559,0,0,100,0,0,0,100,100,0,0,100,100,0,0,100,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,2299.97514492497,3041.69159317632,7264.18297110078,1729.02485507503,10016.6717517533,1228.27445926177,4029,16111,4029,1338.3746821749,4029,4029,4029,4029,4029,4029,4029,1890.39163800382,2334.83498202778,8846.81702889922,4029,2800.72554073823,2690.6253178251,2138.60836199618,1694.16501797223,4029,987.30840682368,16111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,645.9222,105.556266666667,226.4922,304.0866,41.9427333333333,503.316,75.4972,679.4766,130.0228,201.326,184.5492,153.791,212.510933333333,120.935333333333,276.8236,0,973.077733333333,27.9614666666667,36.3502666666667,209.7148,0,117.4404,281.018,83.3611333333333,146.800333333333,384.4776,95.9442,36.3502666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,46,18,11,19,22,10,38,0,26,31,4,5,12,2,14,13,30,3,18,27,22,26,30,3,34,46,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1396716.30356817,1620.95699195142,0.705497801824593,3.46890180264444,1401570,1595.88122055643,0.809494234824055,2.67025549866667
100,100,100,0,0,0,100,100,100,100,100,0,0,0,100,100,0,0,100,100,0,0,100,0,0,0,100,100,0,0,100,0,0,0,0,0,0,0,100,0,0,100,100,0,0,0,100,0,0,0,2446.88633061735,3067.5206274016,1717.33876009812,1582.11366938265,4029,1184.0577286064,4029,16111,3268.08115723483,961.4793725984,4029,4029,4029,16111,4029,4029,16111,2014.5,0,2311.66123990188,2844.9422713936,16111,4029,2014.5,0,4029,760.918842765165,16111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402.6528,111.8476,271.2314,292.2026,388.6718,265.638733333333,77.5942,654.3108,110.449466666667,178.9568,131.4214,125.829,190.141466666667,120.236266666667,332.048666666667,0,805.305866666667,28.0053333333333,36.3504666666667,255.852,100.6632,142.6062,255.852,90.5250666666667,290.8046,419.43,96.9928,388.6718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,42,14,7,15,41,6,38,46,42,27,0,1,8,2,10,9,26,3,14,41,18,22,26,3,30,46,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1401570,1553.97179747505,0.809494234824055,3.21422004664444,1368167.71398423,2697.69224289546,0.371880981313513,2.24767118833333
100,100,100,100,0,100,100,100,0,0,100,100,0,0,0,100,0,0,62.1687046117559,0,0,0,0,100,0,100,100,0,0,0,0,0,0,0,100,0,0,100,68.915647694122,0,0,100,100,0,0,0,100,0,0,0,2016.16944529196,4107.999450555,1670.59429388142,2012.83055470804,4029,1171.63217259938,1982.78045681637,4029,4029,6995.87690575552,4029,4029,4029,116.734068737675,2046.21954318363,4029,4029,4029,1715.40312340361,2358.40570611858,2857.36782740062,4029,10016.6713751867,0,2196.86280785872,4029,4029,4029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444.5958,115.3428,164.9758,276.8236,651.5146,272.629333333333,69.2056,506.1122,119.5372,192.9378,153.791,226.4922,198.53,75.8464666666667,318.0676,0,624.950733333333,335.544,71.3028,213.9092,150.9948,29.6216666666667,226.4918,0,278.221666666667,442.498466666667,90.177,651.5146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,38,10,7,11,37,2,34,46,38,23,0,1,3,2,6,5,25,3,10,37,41,18,-1,3,26,42,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1368169.7313861,1668.97560824237,0.371880981313513,3.46699780851111,1362983.56278319,0,0.396360906116381,0
